,spore-print-color_Certain Poisonous,cap-color_e,cap-surface_s,cap-surface_y,ring-number_Certain Poisonous,cap-color_Other,veil-color_Certain Poisonous,cap-shape_Certain Poisonous,cap-surface_Certain Poisonous,cap-shape_f,stalk-root_b,stalk-surface-above-ring_Other,cap-shape_x,cap-color_n,cap-color_g,gill-color_Other,gill-color_p,cap-color_Certain Edible,cap-shape_Certain Edible,ring-type_Certain Edible,stalk-surface-below-ring_y,label
8053,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8054,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
8055,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
8056,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8057,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,1
8058,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8059,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8060,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8061,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8062,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8063,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8064,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8065,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False,1
8066,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8067,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8068,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8069,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8070,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8071,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8072,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8073,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8074,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
8075,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8076,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8077,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8078,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
8079,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8080,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8081,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8082,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8083,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8084,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,False,1
8085,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8086,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8087,False,True,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,0
8088,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,1
8089,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8090,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8091,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8092,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8093,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,False,False,False,False,0
8094,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1
8095,False,False,False,True,True,True,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,0
8096,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8097,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,0
8098,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
8099,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,1
8100,False,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,1
8101,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,0
