,Unnamed: 0,id,cap-shape,cap-surface,cap-color,bruises,odor,gill-attachment,gill-spacing,gill-size,gill-color,stalk-shape,stalk-root,stalk-surface-above-ring,stalk-surface-below-ring,stalk-color-above-ring,stalk-color-below-ring,veil-type,veil-color,ring-number,ring-type,spore-print-color,population,habitat,class,label
7751,7751,7752,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,d,p,0
7752,7752,7753,k,f,g,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g,e,1
7753,7753,7754,x,s,w,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g,e,1
7754,7754,7755,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,w,p,w,o,e,w,v,p,p,0
7755,7755,7756,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,d,p,0
7756,7756,7757,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,w,p,w,o,e,w,v,p,p,0
7757,7757,7758,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,w,p,p,w,o,e,w,v,p,p,0
7758,7758,7759,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,l,p,0
7759,7759,7760,b,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,n,v,l,e,1
7760,7760,7761,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,w,p,w,o,e,w,v,p,p,0
7761,7761,7762,x,s,g,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,Certain Edible,g,e,1
7762,7762,7763,x,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7763,7763,7764,b,s,w,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7764,7764,7765,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,w,p,w,o,e,w,v,p,p,0
7765,7765,7766,x,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,n,v,l,e,1
7766,7766,7767,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,w,w,p,w,o,e,w,v,d,p,0
7767,7767,7768,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,p,p,w,o,e,w,v,d,p,0
7768,7768,7769,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,p,p,w,o,e,w,v,p,p,0
7769,7769,7770,b,f,w,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g,e,1
7770,7770,7771,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,d,p,0
7771,7771,7772,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,w,p,p,w,o,e,w,v,d,p,0
7772,7772,7773,b,s,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,s,g,e,1
7773,7773,7774,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,p,p,w,o,e,w,v,d,p,0
7774,7774,7775,x,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,w,p,w,o,e,w,v,p,p,0
7775,7775,7776,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,w,p,w,o,e,w,v,l,p,0
7776,7776,7777,x,s,w,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,Certain Edible,g,e,1
7777,7777,7778,x,s,w,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g,e,1
7778,7778,7779,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,p,p,0
7779,7779,7780,k,s,n,f,n,f,c,b,w,e,b,Other,y,n,n,p,w,t,p,w,y,d,e,1
7780,7780,7781,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,p,p,w,o,e,w,v,d,p,0
7781,7781,7782,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,l,p,0
7782,7782,7783,b,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7783,7783,7784,b,f,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7784,7784,7785,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,w,p,w,o,e,w,v,l,p,0
7785,7785,7786,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,l,p,0
7786,7786,7787,f,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,w,p,w,o,e,w,v,p,p,0
7787,7787,7788,f,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,d,p,0
7788,7788,7789,f,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7789,7789,7790,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,d,p,0
7790,7790,7791,k,s,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g,e,1
7791,7791,7792,b,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7792,7792,7793,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,w,p,w,o,e,w,v,p,p,0
7793,7793,7794,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,p,p,0
7794,7794,7795,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,p,p,w,o,e,w,v,d,p,0
7795,7795,7796,k,s,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7796,7796,7797,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,p,p,w,o,e,w,v,l,p,0
7797,7797,7798,x,s,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g,e,1
7798,7798,7799,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,w,p,w,o,e,w,v,d,p,0
7799,7799,7800,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,w,p,p,w,o,e,w,v,d,p,0
7800,7800,7801,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,d,p,0
7801,7801,7802,f,y,Other,f,Certain Poisonous,a,c,b,w,e,c,k,y,Certain Poisonous,Certain Poisonous,p,w,Certain Poisonous,Certain Poisonous,w,c,d,p,0
7802,7802,7803,x,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,d,p,0
7803,7803,7804,k,f,g,f,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,s,g,e,1
7804,7804,7805,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,l,p,0
7805,7805,7806,x,y,n,f,Certain Poisonous,f,c,b,w,e,c,k,y,Certain Poisonous,Certain Poisonous,p,w,Certain Poisonous,Certain Poisonous,w,c,d,p,0
7806,7806,7807,f,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,l,p,0
7807,7807,7808,k,s,n,f,n,a,c,b,n,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7808,7808,7809,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,p,p,w,o,e,w,v,p,p,0
7809,7809,7810,b,f,g,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7810,7810,7811,b,f,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7811,7811,7812,x,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7812,7812,7813,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,p,p,w,o,e,w,v,l,p,0
7813,7813,7814,f,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7814,7814,7815,x,s,w,f,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,Certain Edible,g,e,1
7815,7815,7816,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,l,p,0
7816,7816,7817,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,w,p,p,w,o,e,w,v,p,p,0
7817,7817,7818,x,s,g,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7818,7818,7819,b,s,g,f,n,f,w,b,g,e,?,s,s,w,w,p,w,t,p,w,Certain Edible,g,e,1
7819,7819,7820,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,p,p,w,o,e,w,v,d,p,0
7820,7820,7821,k,y,e,f,Certain Poisonous,f,c,b,w,e,c,k,y,Certain Poisonous,Certain Poisonous,p,w,Certain Poisonous,Certain Poisonous,w,c,d,p,0
7821,7821,7822,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,p,p,0
7822,7822,7823,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,p,p,w,o,e,w,v,p,p,0
7823,7823,7824,x,f,w,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g,e,1
7824,7824,7825,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,l,p,0
7825,7825,7826,b,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7826,7826,7827,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,w,p,p,w,o,e,w,v,d,p,0
7827,7827,7828,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,p,p,0
7828,7828,7829,b,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7829,7829,7830,f,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,n,v,l,e,1
7830,7830,7831,k,s,g,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7831,7831,7832,f,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7832,7832,7833,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,l,p,0
7833,7833,7834,b,s,n,f,n,a,c,b,n,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7834,7834,7835,k,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,n,c,l,e,1
7835,7835,7836,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,w,p,w,o,e,w,v,d,p,0
7836,7836,7837,f,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,n,c,l,e,1
7837,7837,7838,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,d,p,0
7838,7838,7839,b,f,g,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7839,7839,7840,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,d,p,0
7840,7840,7841,f,s,n,f,n,a,c,b,n,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7841,7841,7842,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,w,p,p,w,o,e,w,v,l,p,0
7842,7842,7843,x,s,g,f,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,s,g,e,1
7843,7843,7844,x,s,g,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,s,g,e,1
7844,7844,7845,k,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7845,7845,7846,x,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7846,7846,7847,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,d,p,0
7847,7847,7848,x,f,g,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7848,7848,7849,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,d,p,0
7849,7849,7850,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,p,p,w,o,e,w,v,d,p,0
7850,7850,7851,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,w,p,w,o,e,w,v,p,p,0
7851,7851,7852,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,w,p,w,o,e,w,v,d,p,0
7852,7852,7853,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,w,p,w,o,e,w,v,l,p,0
7853,7853,7854,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,p,p,w,o,e,w,v,l,p,0
7854,7854,7855,x,s,w,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,Certain Edible,g,e,1
7855,7855,7856,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,p,p,w,o,e,w,v,l,p,0
7856,7856,7857,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,p,p,0
7857,7857,7858,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,p,p,0
7858,7858,7859,x,f,g,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,Certain Edible,g,e,1
7859,7859,7860,x,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7860,7860,7861,b,s,w,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7861,7861,7862,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,w,p,w,o,e,w,v,l,p,0
7862,7862,7863,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,l,p,0
7863,7863,7864,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,d,p,0
7864,7864,7865,x,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,p,p,0
7865,7865,7866,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,w,p,w,o,e,w,v,d,p,0
7866,7866,7867,x,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7867,7867,7868,x,s,g,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,s,g,e,1
7868,7868,7869,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,l,p,0
7869,7869,7870,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,p,p,w,o,e,w,v,l,p,0
7870,7870,7871,k,s,w,f,n,f,w,b,g,e,?,k,s,w,w,p,w,t,p,w,Certain Edible,g,e,1
7871,7871,7872,b,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7872,7872,7873,k,s,w,f,n,f,w,b,p,e,?,k,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7873,7873,7874,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,d,p,0
7874,7874,7875,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,w,p,w,o,e,w,v,p,p,0
7875,7875,7876,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,p,p,w,o,e,w,v,l,p,0
7876,7876,7877,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,w,p,w,o,e,w,v,d,p,0
7877,7877,7878,x,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,w,p,w,o,e,w,v,l,p,0
7878,7878,7879,k,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,n,c,l,e,1
7879,7879,7880,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,d,p,0
7880,7880,7881,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,w,w,p,w,o,e,w,v,d,p,0
7881,7881,7882,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,l,p,0
7882,7882,7883,x,f,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g,e,1
7883,7883,7884,f,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,d,p,0
7884,7884,7885,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,p,p,w,o,e,w,v,l,p,0
7885,7885,7886,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,d,p,0
7886,7886,7887,f,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7887,7887,7888,x,y,n,f,n,f,c,b,w,e,b,Other,y,n,n,p,w,t,p,w,y,d,e,1
7888,7888,7889,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,p,p,w,o,e,w,v,d,p,0
7889,7889,7890,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,w,p,w,o,e,w,v,l,p,0
7890,7890,7891,b,s,w,f,n,f,w,b,g,e,?,s,k,w,w,p,w,t,p,w,s,g,e,1
7891,7891,7892,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,p,p,0
7892,7892,7893,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,p,p,0
7893,7893,7894,x,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,n,c,l,e,1
7894,7894,7895,x,s,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g,e,1
7895,7895,7896,x,s,g,f,n,f,w,b,g,e,?,k,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7896,7896,7897,f,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,p,p,w,o,e,w,v,p,p,0
7897,7897,7898,f,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,d,p,0
7898,7898,7899,f,y,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,e,1
7899,7899,7900,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,w,p,w,o,e,w,v,d,p,0
7900,7900,7901,x,f,w,f,n,f,w,b,w,e,?,k,s,w,w,p,w,t,p,w,s,g,e,1
7901,7901,7902,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,p,p,0
7902,7902,7903,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,p,p,0
7903,7903,7904,x,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,p,p,0
7904,7904,7905,x,f,g,f,n,f,w,b,p,e,?,k,s,w,w,p,w,t,p,w,s,g,e,1
7905,7905,7906,f,s,n,f,n,a,c,b,n,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,n,v,l,e,1
7906,7906,7907,x,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,w,p,w,o,e,w,v,p,p,0
7907,7907,7908,b,f,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,s,g,e,1
7908,7908,7909,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,w,p,w,o,e,w,v,l,p,0
7909,7909,7910,x,f,g,f,n,f,w,b,p,e,?,s,s,w,w,p,w,t,p,w,s,g,e,1
7910,7910,7911,f,y,n,f,Certain Poisonous,a,c,b,Other,e,c,k,y,Certain Poisonous,Certain Poisonous,p,w,Certain Poisonous,Certain Poisonous,w,c,d,p,0
7911,7911,7912,x,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7912,7912,7913,b,s,g,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7913,7913,7914,b,s,n,f,n,a,c,b,n,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7914,7914,7915,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,p,p,w,o,e,w,v,d,p,0
7915,7915,7916,f,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7916,7916,7917,x,f,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7917,7917,7918,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,w,p,w,o,e,w,v,p,p,0
7918,7918,7919,x,f,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7919,7919,7920,f,y,Other,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,e,1
7920,7920,7921,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,w,p,w,o,e,w,v,l,p,0
7921,7921,7922,k,f,g,f,n,f,w,b,w,e,?,s,k,w,w,p,w,t,p,w,Certain Edible,g,e,1
7922,7922,7923,k,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7923,7923,7924,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,w,p,w,o,e,w,v,d,p,0
7924,7924,7925,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,w,p,w,o,e,w,v,l,p,0
7925,7925,7926,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,w,p,p,w,o,e,w,v,p,p,0
7926,7926,7927,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,p,p,w,o,e,w,v,d,p,0
7927,7927,7928,k,s,n,f,n,a,c,b,Certain Edible,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7928,7928,7929,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,p,p,0
7929,7929,7930,k,f,w,f,n,f,w,b,p,e,?,s,k,w,w,p,w,t,p,w,s,g,e,1
7930,7930,7931,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,k,p,w,p,w,o,e,w,v,p,p,0
7931,7931,7932,f,s,n,f,n,f,c,b,w,e,b,Other,y,n,n,p,w,t,p,w,y,p,e,1
7932,7932,7933,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,w,p,w,o,e,w,v,p,p,0
7933,7933,7934,x,f,g,f,n,f,w,b,w,e,?,k,k,w,w,p,w,t,p,w,s,g,e,1
7934,7934,7935,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,p,w,p,w,o,e,w,v,d,p,0
7935,7935,7936,k,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,w,p,w,o,e,w,v,d,p,0
7936,7936,7937,k,s,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,l,p,0
7937,7937,7938,b,s,n,f,n,a,c,b,n,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7938,7938,7939,k,s,w,f,n,f,w,b,w,e,?,s,s,w,w,p,w,t,p,w,Certain Edible,g,e,1
7939,7939,7940,b,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7940,7940,7941,f,y,g,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,y,p,e,1
7941,7941,7942,k,y,e,f,Certain Poisonous,a,c,b,w,e,c,k,y,Certain Poisonous,Certain Poisonous,p,w,Certain Poisonous,Certain Poisonous,w,c,d,p,0
7942,7942,7943,x,y,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,s,w,p,p,w,o,e,w,v,d,p,0
7943,7943,7944,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,p,w,p,w,o,e,w,v,p,p,0
7944,7944,7945,k,s,n,f,n,a,c,b,Other,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,v,l,e,1
7945,7945,7946,k,s,n,f,n,a,c,b,n,e,?,s,s,Certain Edible,Certain Edible,p,Certain Edible,o,p,Certain Edible,c,l,e,1
7946,7946,7947,x,y,Other,t,n,f,c,b,w,e,b,s,s,w,w,p,w,t,p,w,v,p,e,1
7947,7947,7948,k,s,e,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,k,s,w,p,p,w,o,e,w,v,l,p,0
7948,7948,7949,k,y,n,f,Certain Poisonous,f,c,n,Certain Poisonous,t,?,s,k,p,p,p,w,o,e,w,v,l,p,0
